0,1,2,3,4,5,6,7
689150000,689150000,706200000,705950000,17300000,2.51,2025/02/12,1403/11/24
703050000,687600000,703050000,688650000,14100000,2.05,2025/02/11,1403/11/23
730700000,702600000,750200000,702750000,28300000,4.03,2025/02/10,1403/11/22
700000000,700000000,731200000,731050000,30950000,4.42,2025/02/08,1403/11/20
642950000,642950000,701200000,700100000,57450000,8.94,2025/02/07,1403/11/19
635800000,635600000,643200000,642650000,6900000,1.09,2025/02/05,1403/11/17
610850000,610850000,641200000,635750000,24950000,4.08,2025/02/04,1403/11/16
596150000,596150000,611200000,610800000,14750000,2.47,2025/02/03,1403/11/15
592000000,592000000,596200000,596050000,4200000,0.71,2025/02/02,1403/11/14
590850000,589600000,593200000,591850000,900000,0.15,2025/02/01,1403/11/13
584000000,584000000,591200000,590950000,7250000,1.24,2025/01/31,1403/11/12
578750000,578600000,584200000,583700000,4600000,0.79,2025/01/29,1403/11/10
584600000,578600000,585200000,579100000,5900000,1.02,2025/01/28,1403/11/09
582050000,580600000,585200000,585000000,2800000,0.48,2025/01/26,1403/11/07
578100000,578100000,584200000,582200000,4200000,0.73,2025/01/25,1403/11/06
574000000,574000000,582200000,578000000,4400000,0.77,2025/01/24,1403/11/05
566150000,566150000,574200000,573600000,8000000,1.41,2025/01/22,1403/11/03
552750000,552750000,566200000,565600000,12450000,2.25,2025/01/21,1403/11/02
543950000,543950000,553200000,553150000,9550000,1.76,2025/01/20,1403/11/01
540600000,540600000,545200000,543600000,2400000,0.44,2025/01/19,1403/10/30
539100000,539100000,541200000,541200000,2400000,0.45,2025/01/18,1403/10/29
538050000,535600000,539200000,538800000,1200000,0.22,2025/01/17,1403/10/28
540600000,536600000,540600000,537600000,3550000,0.66,2025/01/15,1403/10/26
542700000,540600000,544200000,541150000,6550000,1.21,2025/01/14,1403/10/25
545950000,545600000,548200000,547700000,2000000,0.37,2025/01/12,1403/10/23
552600000,545600000,552600000,545700000,7400000,1.36,2025/01/11,1403/10/22
546950000,546950000,553200000,553100000,6300000,1.15,2025/01/10,1403/10/21
545700000,545700000,548200000,546800000,650000,0.12,2025/01/08,1403/10/19
544200000,541600000,546200000,546150000,2550000,0.47,2025/01/07,1403/10/18
537050000,537050000,544200000,543600000,6950000,1.3,2025/01/06,1403/10/17
538650000,535150000,539200000,536650000,5200000,0.97,2025/01/05,1403/10/16
538100000,538100000,543200000,541850000,3500000,0.65,2025/01/04,1403/10/15
546350000,538100000,546350000,538350000,7800000,1.45,2025/01/03,1403/10/14
545100000,545100000,547200000,546150000,1500000,0.28,2025/01/01,1403/10/12
547050000,544600000,547200000,544650000,2100000,0.39,2024/12/31,1403/10/11
546600000,546600000,549200000,546750000,0,0.0,2024/12/30,1403/10/10
541250000,539100000,548200000,546750000,5300000,0.98,2024/12/29,1403/10/09
553100000,541100000,556700000,541450000,11700000,2.16,2024/12/28,1403/10/08
537700000,537700000,553700000,553150000,15550000,2.89,2024/12/27,1403/10/07
530850000,530850000,538200000,537600000,6400000,1.2,2024/12/25,1403/10/05
531200000,529600000,534200000,531200000,400000,0.08,2024/12/24,1403/10/04
528200000,527100000,531200000,530800000,2500000,0.47,2024/12/23,1403/10/03
517550000,517550000,528700000,528300000,11150000,2.16,2024/12/22,1403/10/02
519100000,514600000,519100000,517150000,1700000,0.33,2024/12/21,1403/10/01
525000000,518600000,526000000,518850000,5650000,1.09,2024/12/20,1403/09/30
531100000,524400000,531100000,524500000,6750000,1.29,2024/12/18,1403/09/28
528850000,528600000,532200000,531250000,2050000,0.39,2024/12/17,1403/09/27
527650000,527600000,531200000,529200000,1350000,0.26,2024/12/16,1403/09/26
517800000,517800000,528200000,527850000,9900000,1.91,2024/12/15,1403/09/25
517850000,517600000,519200000,517950000,250000,0.05,2024/12/14,1403/09/24
512650000,510600000,518200000,517700000,4600000,0.9,2024/12/13,1403/09/23
514050000,512600000,518200000,513100000,700000,0.14,2024/12/11,1403/09/21
506200000,506200000,514200000,513800000,8100000,1.6,2024/12/10,1403/09/20
504150000,503600000,506200000,505700000,3100000,0.62,2024/12/09,1403/09/19
501100000,501100000,504200000,502600000,1450000,0.29,2024/12/08,1403/09/18
496150000,496150000,501700000,501150000,4700000,0.95,2024/12/07,1403/09/17
502100000,496100000,502100000,496450000,5500000,1.11,2024/12/06,1403/09/16
497000000,497000000,502200000,501950000,4900000,0.99,2024/12/03,1403/09/13
497250000,495100000,502200000,497050000,250000,0.05,2024/12/02,1403/09/12
496350000,495100000,497700000,497300000,1050000,0.21,2024/12/01,1403/09/11
501250000,495100000,501250000,496250000,5200000,1.05,2024/11/30,1403/09/10
498250000,498250000,506650000,501450000,3300000,0.66,2024/11/29,1403/09/09
495800000,494600000,498700000,498150000,2400000,0.48,2024/11/27,1403/09/07
494250000,494100000,496700000,495750000,1250000,0.25,2024/11/26,1403/09/06
496150000,492150000,496150000,494500000,1600000,0.32,2024/11/25,1403/09/05
492950000,492600000,498700000,496100000,1100000,0.22,2024/11/24,1403/09/04
505950000,493600000,505950000,495000000,11000000,2.22,2024/11/23,1403/09/03
496200000,496200000,507400000,506000000,10200000,2.06,2024/11/22,1403/09/02
492350000,492350000,496400000,495800000,3400000,0.69,2024/11/20,1403/08/30
